sample_id,river,river_label,setting,tol_multiplier,min_pairs,delta_s_over_W
262,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.195603
263,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.18627
264,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.331198
265,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.235391
266,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.354355
267,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.240531
268,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.176095
269,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.208591
270,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.33797
271,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.261426
272,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.239844
273,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.278801
274,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.297598
275,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.331457
276,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.349667
277,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.250213
278,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.197067
279,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.247259
280,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.284315
281,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.216993
282,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.217357
283,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.288908
284,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.267324
285,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.271804
286,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.228283
287,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.257328
288,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.219167
289,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.318961
290,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.326939
291,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.16846
292,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.218877
293,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.187691
294,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.234249
295,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.265411
296,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.19027
297,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.219298
298,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.214782
299,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.2814
300,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.273814
301,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.230304
302,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.279725
303,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.239933
304,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.255059
305,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.36204
306,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.343725
307,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.198523
308,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.315635
309,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.314627
310,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.206846
311,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.315033
312,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.354586
313,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.20826
314,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.219537
315,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.325971
316,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.284932
317,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.300331
318,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.288732
319,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.291488
320,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.197044
321,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.327602
322,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.334327
323,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.257384
324,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.267609
325,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.185789
326,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.298284
327,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.301463
328,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.266579
329,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.331839
330,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.251626
331,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.301053
332,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.213918
333,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.268705
334,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.260411
335,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.282392
336,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.249676
337,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.262769
338,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.315433
339,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.245978
340,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.181638
341,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.366227
342,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.34598
343,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.198926
344,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.307934
345,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.242336
346,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.284492
347,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.286182
348,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.257108
349,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.226893
350,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.23202
351,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.219609
352,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.22425
353,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.266305
354,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.230633
355,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.307513
356,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.351799
357,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.238097
358,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.283167
359,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.297483
360,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.29596
361,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.274178
362,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.310848
363,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.296524
364,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.201929
365,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.317804
366,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.318801
367,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.228019
368,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.272087
369,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.307583
370,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.258488
371,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.329014
372,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.400013
373,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.226771
374,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.194043
375,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.28671
376,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.309686
377,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.257302
378,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.349929
379,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.196377
380,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.308111
381,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.236678
382,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.364566
383,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.379588
384,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.227834
385,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.239774
386,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.317277
387,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.248708
388,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.267502
389,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.271396
390,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.164418
391,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.269239
392,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.232065
393,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.242878
394,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.3494
395,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.200892
396,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.314726
397,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.254657
398,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.254613
399,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.31347
400,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.288703
401,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.301384
402,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.32325
403,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.251778
404,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.236327
405,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.210317
406,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.224602
407,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.4322
408,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.338457
409,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.195691
410,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.197265
411,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.296503
412,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.3001
413,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.300189
414,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.255977
415,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.2631
416,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.288033
417,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.274724
418,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.147938
419,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.257361
420,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.223173
421,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.279637
422,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.434189
423,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.290211
424,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.252756
425,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.320699
426,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.296548
427,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.293105
428,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.303377
429,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.38311
430,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.207801
431,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.29605
432,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.219049
433,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.300553
434,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.219472
435,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.247045
436,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.25377
437,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.32367
438,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.320515
439,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.201486
440,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.273021
441,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.230973
442,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.200782
443,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.258064
444,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.253033
445,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.403469
446,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.293813
447,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.194231
448,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.238937
449,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.326176
450,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.384864
451,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.182771
452,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.166604
453,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.372903
454,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.291429
455,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.222244
456,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.299405
457,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.125034
458,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.270186
459,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.28803
460,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.320835
461,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.214236
462,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.274713
463,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.219102
464,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.284046
465,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.220756
466,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.247554
467,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.21523
468,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.305812
469,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.317215
470,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.257096
471,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.272103
472,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.190327
473,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.253518
474,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.267239
475,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.414144
476,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.208842
477,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.35053
478,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.324827
479,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.285435
480,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.366724
481,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.290466
482,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.291404
483,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.267078
484,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.337296
485,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.330306
486,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.235588
487,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.197441
488,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.258836
489,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.225998
490,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.266506
491,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.338059
492,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.244848
493,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.267645
494,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.273191
495,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.316664
496,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.146421
497,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.236631
498,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.281621
499,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.336004
500,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.242945
501,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.16679
502,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.304084
503,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.235055
504,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.204568
505,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.235661
506,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.259851
507,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.236739
508,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.148694
509,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.319339
510,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.340118
511,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.305834
512,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.207427
513,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.258918
514,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.269641
515,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.302934
516,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.306759
517,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.22962
518,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.27451
519,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.29515
520,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.35007
521,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.308748
522,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.313398
523,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.27461
524,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.347575
525,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.292537
526,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.22264
527,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.347185
528,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.308385
529,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.245633
530,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.243628
531,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.286312
532,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.295475
533,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.280851
534,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.287122
535,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.363498
536,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.328935
537,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.280485
538,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.321772
539,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.213211
540,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.291886
541,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.369512
542,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.258007
543,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.22338
544,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.234135
545,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.21007
546,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.226838
547,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.249622
548,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.192694
549,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.270859
550,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.319625
551,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.220073
552,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.353561
553,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.298094
554,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.326682
555,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.233819
556,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.316999
557,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.209944
558,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.318964
559,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.279451
560,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.300429
561,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.205342
562,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.220771
563,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.302848
564,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.217841
565,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.295476
566,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.194807
567,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.31665
568,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.202211
569,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.300376
570,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.30441
571,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.231678
572,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.302011
573,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.284324
574,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.240364
575,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.214529
576,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.162056
577,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.289231
578,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.183936
579,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.275244
580,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.25551
581,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.307353
582,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.253387
583,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.25188
584,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.310253
585,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.288428
586,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.287389
587,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.29581
588,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.185544
589,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.311623
590,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.303686
591,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.214082
592,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.256576
593,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.267838
594,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.262603
595,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.288362
596,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.348725
597,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.329497
598,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.197828
599,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.304214
600,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.343091
601,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.291274
602,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.330004
603,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.380675
604,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.326304
605,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.283712
606,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.32748
607,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.277969
608,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.271315
609,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.250672
610,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.355988
611,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.224986
612,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.35428
613,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.297493
614,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.193038
615,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.290221
616,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.154499
617,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.304403
618,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.318688
619,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.23742
620,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.276795
621,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.377479
622,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.242184
623,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.21176
624,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.351491
625,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.377942
626,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.270203
627,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.32563
628,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.343781
629,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.229163
630,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.243308
631,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.337698
632,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.362676
633,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.300958
634,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.22161
635,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.379288
636,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.240797
637,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.251567
638,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.288829
639,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.355479
640,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.316969
641,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.292818
642,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.295481
643,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.272393
644,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.300698
645,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.130874
646,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.253687
647,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.283273
648,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.206694
